Seq,Source,Tsend_pc_ns,Trecv_rpi_ns,Tsend2_rpi_ns,Trecv2_pc_ns,OneWay_PC_to_RPI_ms,RPI_Internal_ms,OneWay_RPI_to_PC_ms,RTT_ms,Linear_X,Angular_Z
3674,nav2,1768473685896631734,1768473685898659580,1768473685898700099,1768473685899789451,2.0278,0.0405,1.0894,3.1577,0.200000,0.000000
3675,nav2,1768473685948426767,1768473685950841215,1768473685950918455,1768473685952639259,2.4144,0.0772,1.7208,4.2125,0.200000,0.000000
3676,nav2,1768473685998666888,1768473686001062621,1768473686001096787,1768473686002868966,2.3957,0.0342,1.7722,4.2021,0.200000,0.000000
3677,nav2,1768473686050373322,1768473686052129725,1768473686052161354,1768473686053403769,1.7564,0.0316,1.2424,3.0304,0.200000,0.000000
3678,nav2,1768473686097574165,1768473686099991682,1768473686100024644,1768473686101127425,2.4175,0.0330,1.1028,3.5533,0.200000,0.000000
3679,nav2,1768473686147684338,1768473686150087773,1768473686150121736,1768473686151290234,2.4034,0.0340,1.1685,3.6059,0.200000,0.000000
3680,nav2,1768473686187789581,1768473686190073462,1768473686190109277,1768473686191256890,2.2839,0.0358,1.1476,3.4673,0.200000,0.000000
3681,nav2,1768473686248221352,1768473686250021810,1768473686250058754,1768473686251653721,1.8005,0.0369,1.5950,3.4324,0.200000,0.000000
3682,nav2,1768473686296096429,1768473686300712824,1768473686300745953,1768473686302002811,4.6164,0.0331,1.2569,5.9064,0.200000,0.000000
3683,nav2,1768473686347835002,1768473686355000650,1768473686355035057,1768473686358275823,7.1656,0.0344,3.2408,10.4408,0.200000,0.000000
3684,nav2,1768473686396787167,1768473686399364368,1768473686399459145,1768473686400843918,2.5772,0.0948,1.3848,4.0568,0.200000,0.000000
3685,nav2,1768473686446877622,1768473686448887389,1768473686448924759,1768473686450097583,2.0098,0.0374,1.1728,3.2200,0.200000,0.000000
3686,nav2,1768473686498063868,1768473686500154677,1768473686500189251,1768473686501415800,2.0908,0.0346,1.2265,3.3519,0.200000,0.000000
3687,nav2,1768473686548114645,1768473686550019159,1768473686550056400,1768473686551481824,1.9045,0.0372,1.4254,3.3672,0.200000,0.000000
3688,nav2,1768473686598382356,1768473686600680284,1768473686600714469,1768473686602042093,2.2979,0.0342,1.3276,3.6597,0.200000,0.000000
3689,nav2,1768473686648454989,1768473686652848086,1768473686652914086,1768473686654583927,4.3931,0.0660,1.6698,6.1289,0.200000,0.000000
3690,nav2,1768473686686766429,1768473686689097019,1768473686689134871,1768473686690276355,2.3306,0.0379,1.1415,3.5099,0.200000,0.000000
3691,nav2,1768473686748742859,1768473686751117818,1768473686751153725,1768473686752594280,2.3750,0.0359,1.4406,3.8514,0.200000,0.000000
3692,nav2,1768473686787490551,1768473686790446251,1768473686790477603,1768473686791700346,2.9557,0.0314,1.2227,4.2098,0.200000,0.000000
3693,nav2,1768473686848376219,1768473686850210174,1768473686850244452,1768473686851823859,1.8340,0.0343,1.5794,3.4476,0.200000,0.000000
3694,nav2,1768473686887726909,1768473686889525478,1768473686889559607,1768473686890866678,1.7986,0.0341,1.3071,3.1398,0.200000,0.000000
3695,nav2,1768473686946946574,1768473686949211105,1768473686949246271,1768473686950439583,2.2645,0.0352,1.1933,3.4930,0.200000,0.000000
3696,nav2,1768473686988690564,1768473686990815988,1768473686990851710,1768473686992204442,2.1254,0.0357,1.3527,3.5139,0.200000,0.000000
3697,nav2,1768473687047906015,1768473687049709694,1768473687049743268,1768473687051074992,1.8037,0.0336,1.3317,3.1690,0.200000,0.000000
3698,nav2,1768473687087987299,1768473687089765308,1768473687089798437,1768473687091476364,1.7780,0.0331,1.6779,3.4891,0.200000,0.000000
3699,nav2,1768473687148414918,1768473687150408281,1768473687150443337,1768473687152272407,1.9934,0.0351,1.8291,3.8575,0.200000,0.000000
3700,nav2,1768473687188416294,1768473687190587173,1768473687190620283,1768473687191778769,2.1709,0.0331,1.1585,3.3625,0.200000,0.000000
3701,nav2,1768473687248232869,1768473687250028135,1768473687250061005,1768473687251517875,1.7953,0.0329,1.4569,3.2850,0.200000,0.000000
3702,nav2,1768473687287753684,1768473687291060558,1768473687291097187,1768473687292749736,3.3069,0.0366,1.6525,4.9961,0.200000,0.000000
3703,nav2,1768473687336783257,1768473687338511239,1768473687338548831,1768473687340011242,1.7280,0.0376,1.4624,3.2280,0.200000,0.000000
3704,nav2,1768473687388370190,1768473687390226210,1768473687390262395,1768473687391650936,1.8560,0.0362,1.3885,3.2807,0.200000,0.000000
3705,nav2,1768473687448127751,1768473687450151447,1768473687450190687,1768473687451693253,2.0237,0.0392,1.5026,3.5655,0.200000,0.000000
3706,nav2,1768473687499862971,1768473687502057157,1768473687502091213,1768473687503519442,2.1942,0.0341,1.4282,3.6565,0.200000,0.000000
3707,nav2,1768473687548709915,1768473687551156199,1768473687551191551,1768473687552290447,2.4463,0.0354,1.0989,3.5805,0.200000,0.000000
3708,nav2,1768473687598485809,1768473687600268149,1768473687600309167,1768473687601744074,1.7823,0.0410,1.4349,3.2583,0.200000,0.000000
3709,nav2,1768473687648810804,1768473687650641350,1768473687650675775,1768473687651966703,1.8305,0.0344,1.2909,3.1559,0.200000,0.000000
3710,nav2,1768473687699999217,1768473687701998823,1768473687702032637,1768473687703192454,1.9996,0.0338,1.1598,3.1932,0.200000,0.000000
3711,nav2,1768473687747003651,1768473687748960600,1768473687749002396,1768473687750114746,1.9569,0.0418,1.1123,3.1111,0.200000,0.000000
3712,nav2,1768473687796603399,1768473687798248122,1768473687798286918,1768473687799415971,1.6447,0.0388,1.1291,2.8126,0.200000,0.000000
3713,nav2,1768473687837091877,1768473687839490322,1768473687839523544,1768473687840445762,2.3984,0.0332,0.9222,3.3539,0.200000,0.000000
3714,nav2,1768473687887130320,1768473687889014583,1768473687889054527,1768473687890200584,1.8843,0.0399,1.1461,3.0703,0.200000,0.000000
3715,nav2,1768473687948371320,1768473687950099721,1768473687950134850,1768473687951433176,1.7284,0.0351,1.2983,3.0619,0.200000,0.000000
3716,nav2,1768473687997836245,1768473688001423564,1768473688001457305,1768473688004952212,3.5873,0.0337,3.4949,7.1160,0.200000,0.000000
3717,nav2,1768473688035689149,1768473688040411425,1768473688040447185,1768473688041523576,4.7223,0.0358,1.0764,5.8344,0.200000,0.000000
3718,nav2,1768473688097833287,1768473688100384051,1768473688100418588,1768473688101954452,2.5508,0.0345,1.5359,4.1212,0.200000,0.000000
3719,nav2,1768473688147816140,1768473688149653277,1768473688149691462,1768473688151210160,1.8371,0.0382,1.5187,3.3940,0.200000,0.000000
3720,nav2,1768473688197364907,1768473688199276538,1768473688199313575,1768473688200490089,1.9116,0.0370,1.1765,3.1252,0.200000,0.000000
3721,nav2,1768473688236795897,1768473688238623008,1768473688238662601,1768473688240474651,1.8271,0.0396,1.8120,3.6788,0.200000,0.000000
3722,nav2,1768473688296101380,1768473688298076359,1768473688298111896,1768473688299458028,1.9750,0.0355,1.3461,3.3566,0.200000,0.000000
3723,nav2,1768473688338002520,1768473688339736631,1768473688339775853,1768473688340898431,1.7341,0.0392,1.1226,2.8959,0.200000,0.000000
3724,nav2,1768473688398324815,1768473688400579770,1768473688400619658,1768473688402235754,2.2550,0.0399,1.6161,3.9109,0.200000,0.000000
3725,nav2,1768473688438666100,1768473688441007900,1768473688441046307,1768473688442075452,2.3418,0.0384,1.0291,3.4094,0.200000,0.000000
3726,nav2,1768473688497128588,1768473688498907908,1768473688498948815,1768473688500437803,1.7793,0.0409,1.4890,3.3092,0.200000,0.000000
3727,nav2,1768473688537382592,1768473688539213465,1768473688539248817,1768473688540522212,1.8309,0.0354,1.2734,3.1396,0.200000,0.000000
3728,nav2,1768473688597621126,1768473688599764495,1768473688599799939,1768473688601453681,2.1434,0.0354,1.6537,3.8326,0.200000,0.000000
3729,nav2,1768473688638133348,1768473688640803937,1768473688640839233,1768473688642530969,2.6706,0.0353,1.6917,4.3976,0.200000,0.000000
3730,nav2,1768473688696500556,1768473688699784235,1768473688699817216,1768473688701027544,3.2837,0.0330,1.2103,4.5270,0.200000,0.000000
3731,nav2,1768473688738503478,1768473688740817399,1768473688740874398,1768473688743056196,2.3139,0.0570,2.1818,4.5527,0.200000,0.000000
3732,nav2,1768473688787632265,1768473688789515739,1768473688789551350,1768473688790707852,1.8835,0.0356,1.1565,3.0756,0.200000,0.000000
3733,nav2,1768473688837881494,1768473688839605368,1768473688839640831,1768473688840819254,1.7239,0.0355,1.1784,2.9378,0.200000,0.000000
3734,nav2,1768473688897682402,1768473688899896936,1768473688899932917,1768473688901203498,2.2145,0.0360,1.2706,3.5211,0.200000,0.000000
3735,nav2,1768473688948601358,1768473688950342933,1768473688950376562,1768473688951737843,1.7416,0.0336,1.3613,3.1365,0.200000,0.000000
3736,nav2,1768473688997443675,1768473688999184865,1768473688999217902,1768473689000290008,1.7412,0.0330,1.0721,2.8463,0.200000,0.000000
3737,nav2,1768473689048159661,1768473689049956323,1768473689049991193,1768473689051417505,1.7967,0.0349,1.4263,3.2578,0.200000,0.000000
3738,nav2,1768473689087880999,1768473689089709532,1768473689089743606,1768473689091246470,1.8285,0.0341,1.5029,3.3655,0.200000,0.000000
3739,nav2,1768473689148528356,1768473689150268191,1768473689150302598,1768473689151626003,1.7398,0.0344,1.3234,3.0976,0.200000,0.000000
3740,nav2,1768473689188378504,1768473689190211658,1768473689190247342,1768473689191452343,1.8332,0.0357,1.2050,3.0738,0.200000,0.000000
3741,nav2,1768473689237779376,1768473689239494384,1768473689239530106,1768473689240713969,1.7150,0.0357,1.1839,2.9346,0.200000,0.000000
3742,nav2,1768473689298023176,1768473689299840488,1768473689299898673,1768473689301293828,1.8173,0.0582,1.3952,3.2707,0.200000,0.000000
3743,nav2,1768473689347383035,1768473689349697304,1768473689349737081,1768473689351255972,2.3143,0.0398,1.5189,3.8729,0.200000,0.000000
3744,nav2,1768473689397283451,1768473689399147251,1768473689399185436,1768473689400408431,1.8638,0.0382,1.2230,3.1250,0.200000,0.000000
3745,nav2,1768473689448220568,1768473689453070783,1768473689453105653,1768473689454580877,4.8502,0.0349,1.4752,6.3603,0.200000,0.000000
3746,nav2,1768473689497753741,1768473689500025949,1768473689500060300,1768473689501415444,2.2722,0.0344,1.3551,3.6617,0.200000,0.000000
3747,nav2,1768473689547677767,1768473689549661265,1768473689549693617,1768473689550937066,1.9835,0.0324,1.2434,3.2593,0.200000,0.000000
3748,nav2,1768473689597462482,1768473689599616172,1768473689599650468,1768473689600798392,2.1537,0.0343,1.1479,3.3359,0.200000,0.000000
3749,nav2,1768473689647942435,1768473689649844948,1768473689649899670,1768473689651573697,1.9025,0.0547,1.6740,3.6313,0.200000,0.000000
3750,nav2,1768473689697500254,1768473689700165965,1768473689700200075,1768473689701477642,2.6657,0.0341,1.2776,3.9774,0.200000,0.000000
3751,nav2,1768473689747544557,1768473689750298260,1768473689750332759,1768473689751371589,2.7537,0.0345,1.0388,3.8270,0.200000,0.000000
3752,nav2,1768473689785975791,1768473689788428107,1768473689788463218,1768473689789359396,2.4523,0.0351,0.8962,3.3836,0.200000,0.000000
3753,nav2,1768473689846969964,1768473689849309857,1768473689849343098,1768473689850847534,2.3399,0.0332,1.5044,3.8776,0.200000,0.000000
3754,nav2,1768473689887158432,1768473689889718210,1768473689889754043,1768473689890907373,2.5598,0.0358,1.1533,3.7489,0.200000,0.000000
3755,nav2,1768473689948202447,1768473689950009204,1768473689950044167,1768473689951458711,1.8068,0.0350,1.4145,3.2563,0.200000,0.000000
3756,nav2,1768473689987011076,1768473689988686289,1768473689988720734,1768473689989797906,1.6752,0.0344,1.0772,2.7868,0.200000,0.000000
3757,nav2,1768473690048204006,1768473690050106277,1768473690050141739,1768473690051498993,1.9023,0.0355,1.3573,3.2950,0.200000,0.000000
3758,nav2,1768473690097051819,1768473690098741377,1768473690098780154,1768473690099774785,1.6896,0.0388,0.9946,2.7230,0.200000,0.000000
3759,nav2,1768473690148561671,1768473690150671402,1768473690150704180,1768473690151962577,2.1097,0.0328,1.2584,3.4009,0.200000,0.000000
3760,nav2,1768473690198764677,1768473690201654766,1768473690201689247,1768473690202881968,2.8901,0.0345,1.1927,4.1173,0.200000,0.000000
3761,nav2,1768473690248459158,1768473690250227978,1768473690250262441,1768473690251414792,1.7688,0.0345,1.1524,2.9556,0.200000,0.000000
3762,nav2,1768473690286464789,1768473690291708454,1768473690291741361,1768473690293205741,5.2437,0.0329,1.4644,6.7410,0.200000,0.000000
3763,nav2,1768473690336579040,1768473690341185549,1768473690341219105,1768473690342535936,4.6065,0.0336,1.3168,5.9569,0.200000,0.000000
3764,nav2,1768473690387863867,1768473690389656725,1768473690389691613,1768473690391077831,1.7929,0.0349,1.3862,3.2140,0.200000,0.000000
3765,nav2,1768473690447389141,1768473690449230112,1768473690449264167,1768473690450784853,1.8410,0.0341,1.5207,3.3957,0.200000,0.000000
3766,nav2,1768473690498899810,1768473690500804380,1768473690500838083,1768473690502361263,1.9046,0.0337,1.5232,3.4615,0.200000,0.000000
3767,nav2,1768473690548705268,1768473690551208692,1768473690551243988,1768473690552643145,2.5034,0.0353,1.3992,3.9379,0.200000,0.000000
3768,nav2,1768473690598440949,1768473690600308271,1768473690600342567,1768473690601600472,1.8673,0.0343,1.2579,3.1595,0.200000,0.000000
3769,nav2,1768473690647828412,1768473690649608774,1768473690649647126,1768473690650864284,1.7804,0.0384,1.2172,3.0359,0.200000,0.000000
3770,nav2,1768473690698189881,1768473690700542083,1768473690700574731,1768473690701789686,2.3522,0.0326,1.2150,3.5998,0.200000,0.000000
3771,nav2,1768473690747246215,1768473690749358757,1768473690749397386,1768473690750440120,2.1125,0.0386,1.0427,3.1939,0.200000,0.000000
3772,nav2,1768473690796969236,1768473690799887864,1768473690799922605,1768473690801313103,2.9186,0.0347,1.3905,4.3439,0.200000,0.000000
3773,nav2,1768473690837447991,1768473690839233205,1768473690839272038,1768473690840672631,1.7852,0.0388,1.4006,3.2246,0.200000,0.000000
3774,nav2,1768473690887707358,1768473690892932275,1768473690892969775,1768473690894359490,5.2249,0.0375,1.3897,6.6521,0.200000,0.000000
3775,nav2,1768473690946692878,1768473690948961850,1768473690949000368,1768473690949978220,2.2690,0.0385,0.9779,3.2853,0.200000,0.000000
3776,nav2,1768473690996927068,1768473691000079824,1768473691000115880,1768473691001520351,3.1528,0.0361,1.4045,4.5933,0.200000,0.000000
3777,nav2,1768473691038445610,1768473691040380233,1768473691040415122,1768473691041677151,1.9346,0.0349,1.2620,3.2315,0.200000,0.000000
3778,nav2,1768473691098368061,1768473691101290668,1768473691101333983,1768473691105236575,2.9226,0.0433,3.9026,6.8685,0.200000,0.000000
3779,nav2,1768473691137830453,1768473691140338936,1768473691140372825,1768473691141646266,2.5085,0.0339,1.2734,3.8158,0.200000,0.000000
3780,nav2,1768473691197253633,1768473691199675288,1768473691199714417,1768473691201752852,2.4217,0.0391,2.0384,4.4992,0.200000,0.000000
3781,nav2,1768473691238208022,1768473691240158529,1768473691240191436,1768473691241652193,1.9505,0.0329,1.4608,3.4442,0.200000,0.000000
3782,nav2,1768473691298314875,1768473691300640726,1768473691300674077,1768473691301905406,2.3259,0.0334,1.2313,3.5905,0.200000,0.000000
3783,nav2,1768473691347816184,1768473691349750231,1768473691349844582,1768473691351156782,1.9340,0.0944,1.3122,3.3406,0.200000,0.000000
3784,nav2,1768473691399655957,1768473691401493035,1768473691401527386,1768473691403375111,1.8371,0.0344,1.8477,3.7192,0.200000,0.000000
3785,nav2,1768473691438157839,1768473691439995084,1768473691440029454,1768473691441357647,1.8372,0.0344,1.3282,3.1998,0.200000,0.000000
3786,nav2,1768473691498093682,1768473691500156949,1768473691500197227,1768473691501601461,2.0633,0.0403,1.4042,3.5078,0.200000,0.000000
3787,nav2,1768473691537133075,1768473691539179884,1768473691539212625,1768473691540383496,2.0468,0.0327,1.1709,3.2504,0.200000,0.000000
3788,nav2,1768473691598234904,1768473691600056152,1768473691600088578,1768473691601428726,1.8212,0.0324,1.3401,3.1938,0.200000,0.000000
3789,nav2,1768473691638470593,1768473691640299321,1768473691640334895,1768473691642016023,1.8287,0.0356,1.6811,3.5454,0.200000,0.000000
3790,nav2,1768473691697785324,1768473691699624839,1768473691699658672,1768473691700853491,1.8395,0.0338,1.1948,3.0682,0.200000,0.000000
3791,nav2,1768473691738617489,1768473691744525147,1768473691744558017,1768473691747294758,5.9077,0.0329,2.7367,8.6773,0.200000,0.000000
3792,nav2,1768473691785773031,1768473691790226209,1768473691790261301,1768473691791238619,4.4532,0.0351,0.9773,5.4656,0.200000,0.000000
3793,nav2,1768473691837123009,1768473691838937161,1768473691838973494,1768473691840339538,1.8142,0.0363,1.3660,3.2165,0.200000,0.000000
3794,nav2,1768473691896118720,1768473691897701145,1768473691897739090,1768473691898838794,1.5824,0.0379,1.0997,2.7201,0.200000,0.000000
3795,nav2,1768473691938130069,1768473691939913784,1768473691939950895,1768473691941256827,1.7837,0.0371,1.3059,3.1268,0.200000,0.000000
3796,nav2,1768473691997002236,1768473691998702546,1768473691998742379,1768473691999728191,1.7003,0.0398,0.9858,2.7260,0.200000,0.000000
3797,nav2,1768473692048715888,1768473692051100587,1768473692051139679,1768473692052530858,2.3847,0.0391,1.3912,3.8150,0.200000,0.000000
3798,nav2,1768473692087559487,1768473692089263490,1768473692089297453,1768473692090452673,1.7040,0.0340,1.1552,2.8932,0.200000,0.000000
3799,nav2,1768473692146810270,1768473692148476268,1768473692148512861,1768473692149689138,1.6660,0.0366,1.1763,2.8789,0.200000,0.000000
3800,nav2,1768473692187983229,1768473692189837560,1768473692189892726,1768473692191108648,1.8543,0.0552,1.2159,3.1254,0.200000,0.000000
3801,nav2,1768473692248335390,1768473692250822957,1768473692250876883,1768473692252251098,2.4876,0.0539,1.3742,3.9157,0.200000,0.000000
3802,nav2,1768473692298419767,1768473692300202812,1768473692300236256,1768473692301714216,1.7830,0.0334,1.4780,3.2944,0.200000,0.000000
3803,nav2,1768473692347182101,1768473692348956282,1768473692348995023,1768473692350285486,1.7742,0.0387,1.2905,3.1034,0.200000,0.000000
3804,nav2,1768473692397735529,1768473692399535112,1768473692399577074,1768473692400876272,1.7996,0.0420,1.2992,3.1407,0.200000,0.000000
3805,nav2,1768473692448791074,1768473692450560698,1768473692450596660,1768473692452225957,1.7696,0.0360,1.6293,3.4349,0.200000,0.000000
3806,nav2,1768473692498833155,1768473692500667252,1768473692500702696,1768473692502063828,1.8341,0.0354,1.3611,3.2307,0.200000,0.000000
3807,nav2,1768473692546314947,1768473692551273193,1768473692551308989,1768473692552530581,4.9582,0.0358,1.2216,6.2156,0.200000,0.000000
3808,nav2,1768473692597906802,1768473692599664702,1768473692599701590,1768473692601785740,1.7579,0.0369,2.0842,3.8789,0.200000,0.000000
3809,nav2,1768473692649022173,1768473692652671535,1768473692652705850,1768473692656017623,3.6494,0.0343,3.3118,6.9954,0.200000,0.000000
3810,nav2,1768473692686905277,1768473692688742155,1768473692688835376,1768473692694277948,1.8369,0.0932,5.4426,7.3727,0.200000,0.000000
3811,nav2,1768473692748117753,1768473692749962439,1768473692749996828,1768473692751399646,1.8447,0.0344,1.4028,3.2819,0.200000,0.000000
3812,nav2,1768473692796973031,1768473692799087481,1768473692799123333,1768473692800158254,2.1145,0.0359,1.0349,3.1852,0.200000,0.000000
3813,nav2,1768473692847087908,1768473692848976500,1768473692849012352,1768473692850328627,1.8886,0.0359,1.3163,3.2407,0.200000,0.000000
3814,nav2,1768473692887244552,1768473692889253187,1768473692889290853,1768473692890483690,2.0086,0.0377,1.1928,3.2391,0.200000,0.000000
3815,nav2,1768473692948441999,1768473692950911062,1768473692950948432,1768473692952324039,2.4691,0.0374,1.3756,3.8820,0.200000,0.000000
3816,nav2,1768473692986989644,1768473692988896707,1768473692988938466,1768473692990289236,1.9071,0.0418,1.3508,3.2996,0.200000,0.000000
3817,nav2,1768473693047814776,1768473693049624031,1768473693049719790,1768473693051912648,1.8093,0.0958,2.1929,4.0979,0.200000,0.000000
3818,nav2,1768473693087502967,1768473693089238259,1768473693089273963,1768473693090407013,1.7353,0.0357,1.1330,2.9040,0.200000,0.000000
3819,nav2,1768473693138484380,1768473693140353215,1768473693140389363,1768473693141993183,1.8688,0.0361,1.6038,3.5088,0.200000,0.000000
3820,nav2,1768473693188386233,1768473693190198864,1768473693190231678,1768473693191833867,1.8126,0.0328,1.6022,3.4476,0.200000,0.000000
3821,nav2,1768473693247019021,1768473693249119736,1768473693249160218,1768473693259026294,2.1007,0.0405,9.8661,12.0073,0.200000,0.000000
3822,nav2,1768473693287804016,1768473693291102172,1768473693291144302,1768473693292620045,3.2982,0.0421,1.4757,4.8160,0.200000,0.000000
3823,nav2,1768473693337119578,1768473693339708773,1768473693339743662,1768473693340964680,2.5892,0.0349,1.2210,3.8451,0.200000,0.000000
3824,nav2,1768473693387553301,1768473693389437755,1768473693389475274,1768473693390830111,1.8845,0.0375,1.3548,3.2768,0.200000,0.000000
3825,nav2,1768473693446844369,1768473693448634738,1768473693448667608,1768473693449897415,1.7904,0.0329,1.2298,3.0530,0.200000,0.000000
3826,nav2,1768473693486562738,1768473693488270521,1768473693488305298,1768473693489551520,1.7078,0.0348,1.2462,2.9888,0.200000,0.000000
3827,nav2,1768473693546842536,1768473693549639712,1768473693549674212,1768473693550790986,2.7972,0.0345,1.1168,3.9484,0.200000,0.000000
3828,nav2,1768473693587552034,1768473693589300514,1768473693589340032,1768473693590593998,1.7485,0.0395,1.2540,3.0420,0.200000,0.000000
3829,nav2,1768473693648473579,1768473693650294485,1768473693650328318,1768473693651861038,1.8209,0.0338,1.5327,3.3875,0.200000,0.000000
3830,nav2,1768473693698445054,1768473693700694668,1768473693700727871,1768473693702141880,2.2496,0.0332,1.4140,3.6968,0.200000,0.000000
3831,nav2,1768473693746054579,1768473693747750925,1768473693747788129,1768473693748733601,1.6963,0.0372,0.9455,2.6790,0.200000,0.000000
3832,nav2,1768473693797687409,1768473693800065411,1768473693800097263,1768473693801394721,2.3780,0.0319,1.2975,3.7073,0.200000,0.000000
3833,nav2,1768473693838713666,1768473693840594578,1768473693840629967,1768473693842260720,1.8809,0.0354,1.6308,3.5471,0.200000,0.000000
3834,nav2,1768473693887566925,1768473693891169019,1768473693891205907,1768473693893148124,3.6021,0.0369,1.9422,5.5812,0.200000,0.000000
3835,nav2,1768473693947341972,1768473693949580820,1768473693949620524,1768473693950944011,2.2388,0.0397,1.3235,3.6020,0.200000,0.000000
3836,nav2,1768473693998013617,1768473694000155372,1768473694000190538,1768473694001777646,2.1418,0.0352,1.5871,3.7640,0.200000,0.000000
3837,nav2,1768473694038910774,1768473694040797557,1768473694040830556,1768473694042263204,1.8868,0.0330,1.4326,3.3524,0.200000,0.000000
3838,nav2,1768473694096558107,1768473694103445981,1768473694103477537,1768473694106430545,6.8879,0.0316,2.9530,9.8724,0.200000,0.000000
3839,nav2,1768473694138837495,1768473694140716334,1768473694140750723,1768473694142379451,1.8788,0.0344,1.6287,3.5420,0.200000,0.000000
3840,nav2,1768473694196360266,1768473694198799452,1768473694198840971,1768473694199935226,2.4392,0.0415,1.0943,3.5750,0.200000,0.000000
3841,nav2,1768473694248474012,1768473694250593497,1768473694250629071,1768473694252220221,2.1195,0.0356,1.5912,3.7462,0.200000,0.000000
3842,nav2,1768473694298014051,1768473694299910704,1768473694299944815,1768473694301226495,1.8967,0.0341,1.2817,3.2124,0.200000,0.000000
3843,nav2,1768473694346902743,1768473694348638619,1768473694348676767,1768473694349872004,1.7359,0.0381,1.1952,2.9693,0.200000,0.000000
3844,nav2,1768473694398133852,1768473694400001129,1768473694400046628,1768473694401547411,1.8673,0.0455,1.5008,3.4136,0.200000,0.000000
3845,nav2,1768473694447560936,1768473694450047072,1768473694450080887,1768473694451128952,2.4861,0.0338,1.0481,3.5680,0.200000,0.000000
3846,nav2,1768473694498232516,1768473694500354366,1768473694500386440,1768473694501580185,2.1218,0.0321,1.1937,3.3477,0.200000,0.000000
3847,nav2,1768473694537448365,1768473694539846743,1768473694539898317,1768473694541236277,2.3984,0.0516,1.3380,3.7879,0.200000,0.000000
3848,nav2,1768473694597632603,1768473694599434519,1768473694599477611,1768473694600670005,1.8019,0.0431,1.1924,3.0374,0.200000,0.000000
3849,nav2,1768473694636696629,1768473694640206036,1768473694640239758,1768473694641391237,3.5094,0.0337,1.1515,4.6946,0.200000,0.000000
3850,nav2,1768473694697871096,1768473694700547345,1768473694700583400,1768473694701930205,2.6762,0.0361,1.3468,4.0591,0.200000,0.000000
3851,nav2,1768473694738603259,1768473694745148914,1768473694745189895,1768473694747162829,6.5457,0.0410,1.9729,8.5596,0.200000,0.000000
3852,nav2,1768473694788779821,1768473694791373491,1768473694791407047,1768473694793140528,2.5937,0.0336,1.7335,4.3607,0.200000,0.000000
3853,nav2,1768473694836908249,1768473694838813747,1768473694838929042,1768473694840223742,1.9055,0.1153,1.2947,3.3155,0.200000,0.000000
3854,nav2,1768473694898219024,1768473694900529362,1768473694900563010,1768473694902377357,2.3103,0.0336,1.8143,4.1583,0.200000,0.000000
3855,nav2,1768473694937784685,1768473694939622482,1768473694939660611,1768473694940993008,1.8378,0.0381,1.3324,3.2083,0.200000,0.000000
3856,nav2,1768473694996054008,1768473694998146116,1768473694998183671,1768473694999238881,2.0921,0.0376,1.0552,3.1849,0.200000,0.000000
3857,nav2,1768473695036914710,1768473695038730116,1768473695038764856,1768473695040233086,1.8154,0.0347,1.4682,3.3184,0.200000,0.000000
3858,nav2,1768473695085816458,1768473695088973133,1768473695089007836,1768473695090213690,3.1567,0.0347,1.2059,4.3972,0.200000,0.000000
3859,nav2,1768473695148410600,1768473695151017746,1768473695151053838,1768473695152755970,2.6071,0.0361,1.7021,4.3454,0.200000,0.000000
3860,nav2,1768473695187873413,1768473695190362864,1768473695190396068,1768473695192168325,2.4895,0.0332,1.7723,4.2949,0.200000,0.000000
3861,nav2,1768473695247961350,1768473695249837715,1768473695249892585,1768473695251005575,1.8764,0.0549,1.1130,3.0442,0.200000,0.000000
3862,nav2,1768473695296552110,1768473695298230687,1768473695298268039,1768473695306770083,1.6786,0.0374,8.5020,10.2180,0.200000,0.000000
3863,nav2,1768473695348193097,1768473695349943102,1768473695349976343,1768473695351400139,1.7500,0.0332,1.4238,3.2070,0.200000,0.000000
3864,nav2,1768473695397597421,1768473695399683474,1768473695399723455,1768473695400969846,2.0861,0.0400,1.2464,3.3724,0.200000,0.000000
3865,nav2,1768473695448639894,1768473695451011799,1768473695451047076,1768473695453015926,2.3719,0.0353,1.9688,4.3760,0.200000,0.000000
3866,nav2,1768473695497014478,1768473695499582918,1768473695499619325,1768473695500624771,2.5684,0.0364,1.0054,3.6103,0.200000,0.000000
3867,nav2,1768473695547692321,1768473695552296605,1768473695552342457,1768473695553826873,4.6043,0.0459,1.4844,6.1346,0.200000,0.000000
3868,nav2,1768473695596761672,1768473695599087235,1768473695599126068,1768473695600445372,2.3256,0.0388,1.3193,3.6837,0.200000,0.000000
3869,nav2,1768473695648171891,1768473695651543775,1768473695651586294,1768473695656471409,3.3719,0.0425,4.8851,8.2995,0.200000,0.000000
3870,nav2,1768473695688092502,1768473695690345082,1768473695690379823,1768473695691880465,2.2526,0.0347,1.5006,3.7880,0.200000,0.000000
3871,nav2,1768473695748518196,1768473695752653194,1768473695752689490,1768473695755006912,4.1350,0.0363,2.3174,6.4887,0.200000,0.000000
3872,nav2,1768473695797883814,1768473695799802414,1768473695799844840,1768473695801002338,1.9186,0.0424,1.1575,3.1185,0.200000,0.000000
3873,nav2,1768473695848821146,1768473695852168251,1768473695852201048,1768473695856882389,3.3471,0.0328,4.6813,8.0612,0.200000,0.000000
3874,nav2,1768473695896840760,1768473695901874068,1768473695901901845,1768473695904602939,5.0333,0.0278,2.7011,7.7622,0.200000,0.000000
